StationCode,StationName,Longitude,Latitude,Address
7285,مخابرات,51.43167537,35.59135662,
7364,مسجدالرضا,51.4363413,35.5906495,
7211,میدان شهرری,51.43755043,35.59166251,
7175,سه راه ورامین,51.43935974,35.59639595,
7171,ابن بابویه,51.44076172,35.60135912,
7167,چشمه علی,51.44184354,35.60524374,
7165,خط آهن,51.44336673,35.61106686,
7163,منصور آباد,51.44415117,35.61374722,
7161,میدان شهید بروجردی,51.44520796,35.61829979,
7157,صالحین,51.44412785,35.62260541,
5930,گلخانه,51.44327191,35.62587143,
5821,آزادگان,51.44195407,35.63064903,
5813,کیانشهر,51.44107643,35.63389804,
5809,بنگاه,51.44020515,35.63710915,
5805,میهن,51.43929738,35.6404004,
5801,پل بعثت,51.43822215,35.64407397,
5795,مهدیه,51.43661414,35.64965383,
5793,حسینیه,51.43578023,35.65400404,
5791,لب خط,51.43705079,35.65885586,
4908,ارج,51.43986981,35.66034714,
4906,شهید نیکنام,51.44320194,35.66059115,
4945,بانک مسکن,51.44544564,35.66284374,
7176,تورقوز آباد متروی جوانمرد قصاب,51.29167523,35.50646357,
7178,مسجد,51.29040618,35.50423086,
7168,شهیدکاشانی,51.29124938,35.50291961,
7136,مزرعه,51.29226255,35.50186682,
7149,قلعه پروان,51.30013701,35.4995513,
7170,امام حسین,51.31193338,35.49512007,
7144,طاووس رنگ,51.3160351,35.49154102,
7659,میدان عبدل آباد,51.31699652,35.49045695,
7661,پویا,51.32048985,35.48904384,
7665,بیست و دو بهمن,51.32374232,35.48807087,
7669,مدرسه,51.33025485,35.48537816,
7657,مهدی آباد,51.332444,35.48415349,
7653,سه راه معدن,51.34104069,35.49135977,
7649,شورآباد,51.34228799,35.49262138,
7645,شصت متری,51.345035,35.49535427,
7641,پل اسماعیل آباد,51.3532507,35.50353478,
7620,مسکن مهر,51.35741318,35.50757605,
7637,آسایشگاه سالمندان,51.36101888,35.51128882,
7618,فرهنگ,51.36439858,35.51473456,
7633,کهریزک,51.36626899,35.5165816,
7627,مترو کهریزک,51.3700036,35.52011218,
7623,درب شرقی بهشت زهرا,51.37718885,35.523767,
7617,سایپا,51.38311981,35.52636377,
7561,سه راه باقرشهر,51.39792563,35.53318984,
7557,یخچال,51.40026129,35.53652762,
7553,یادگار امام,51.40234928,35.53972633,
7549,شهر سنگ,51.40447484,35.54297991,
7545,پالایشگاه,51.40668993,35.54636791,
7541,خیر آباد,51.41046855,35.55409676,
7537,سنگبری,51.4126791,35.55876896,
7533,آسیاب قرمز,51.41578311,35.56531351,
7529,انبار داریوش,51.41760193,35.56915051,
7137,ترانسفورماتور,51.42011021,35.57435135,
7133,شهید بهشتی,51.4221091,35.57854518,
7127,پمپ بنزین,51.42235443,35.58067192,
7243,ولی آباد,51.42575254,35.58607655,
7241,شهرداری,51.42662152,35.58792248,
7363,شهید مدرس,51.43154687,35.58668804,
7233,کمیل,51.42808361,35.59490279,
7229,شهید غیبی,51.42741846,35.59854413,
7225,ارشاد,51.42666852,35.6022032,
7251,آسیاب,51.42132502,35.60600348,
1220,متروجوانمردقصاب ایستگاه,51.42079788,35.61204345,
7158,متروی جوانمرد قصاب  تورقوزآباد,51.41992158,35.61109996,
7223,ارشاد,51.4270201,35.60053114,
7231,شهید غیبی,51.42704706,35.59719231,
7235,کمیل,51.42807698,35.59450917,
7237,رفاه,51.42725154,35.59001471,
7239,شهرداری,51.42561498,35.58611067,
7245,ولی آباد,51.42533841,35.58282354,
7129,شهیدآوینی,51.42210212,35.58096901,
7131,شهید بهشتی,51.42197082,35.57866073,
7135,ترانسفورماتور,51.41985942,35.57432167,
7527,داریوش,51.41725492,35.56896392,
7531,آسیاب قرمز,51.41560987,35.56549346,
7535,سنگبری,51.41320779,35.56042539,
7539,خیر آباد,51.40996616,35.55350247,
7543,پالایشگاه,51.40649628,35.54637859,
7547,شهر سنگ,51.40389279,35.54239303,
7551,یادگار امام,51.40151457,35.53877242,
7555,یخچال,51.39994463,35.53639267,
7455,سر باقرشهر,51.39829706,35.53389549,
7611,سه راه باقر شهر,51.39676911,35.53238966,
7619,سایپا,51.38353858,35.52669716,
7621,درب شرقی بهشت زهرا,51.37784163,35.52439719,
7625,مترو کهریزک,51.36913668,35.51989338,
7631,کهریزک,51.36614522,35.51668527,
7612,فرهنگ,51.36436664,35.51492891,
7635,آسایشگاه سالمندان,51.36056489,35.51109043,
7614,مسکن مهر,51.3570096,35.50760575,
7639,پل اسماعیل آباد,51.35279184,35.50331553,
7643,شصت متری,51.34645942,35.49697545,
7647,شورآباد,51.34274313,35.49329729,
7651,سه راه معدن,51.3413262,35.49186778,
7655,مهدی آباد,51.33391439,35.48437612,
7671,مدرسه,51.33036972,35.48537918,
7667,بیست و دو بهمن,51.32365932,35.48814809,
7741,پویا,51.32023748,35.48918261,
7174,عبدل آباد,51.31721751,35.49065118,
7172,طاووس رنگ,51.3156515,35.4917697,
7142,امام حسین,51.31196584,35.49502685,
7116,قلعه پروان,51.30004639,35.499613,
7180,شهیدکاشانی,51.29132841,35.50298019,
7160,مسجد,51.29065755,35.5039639,
7156,تورقوز آباد مقصد,51.29209126,35.50654948,
3750,پایانه شهید بهشتی  پل خاقانی,51.42743069,35.72835522,
3901,شهید مفتح,51.42974259,35.72427885,
3768,سهروردی,51.43627911,35.72448534,
3905,کلانتری سوار,51.44235687,35.72363918,
3717,کلانتری سوار,51.44393257,35.72480197,
3715,سه راه معلم,51.44520638,35.72756296,
3893,معلم,51.45120587,35.72795583,
3751,شهید قدوسی,51.4560591,35.72939117,
4081,چهارده متری لشگر,51.46102133,35.73108504,
4079,زمزم,51.46328634,35.73089588,
4071,شهید ایزدی,51.46559141,35.72944139,
4078,شهید نوروزی فرد,51.46765768,35.727648,
4070,گلستان,51.47825652,35.72154569,
4167,شیر مرد,51.48215898,35.72108001,
4080,سه راه سمنگان,51.48646976,35.72069581,
4082,شهید عبدالمجید گلدار,51.48884308,35.72050138,
4084,تلفنخانه,51.4927592,35.72018558,
4171,شهید کربلایی مهریزی,51.4968599,35.71985049,
4076,شقایق,51.50020835,35.71957341,
4119,خاقانی,51.50141755,35.71918095,
4133,پل خاقانی شهید بهشتی,51.50152952,35.71892408,
4086,شقایق,51.5001345,35.71966018,
4088,شهید کربلایی مهریزی,51.49653173,35.71996599,
4090,تلفنخانه,51.49273431,35.72028243,
4092,میدان چهل و نه,51.48989556,35.72051563,
4169,سه راه سمنگان,51.48652736,35.72078483,
4165,شیر مرد,51.48340616,35.72105234,
4163,گلستان,51.47647532,35.72193751,
4094,پل آغاز,51.4681776,35.72752522,
4032,شهید ایزدی,51.46582705,35.72957142,
4083,چهارده متری لشگر,51.4608244,35.73117661,
3753,مدرسه,51.45255182,35.72962435,
3887,شهید قدوسی,51.44421043,35.73139235,
3718,سهروردی,51.43766177,35.73114838,
3716,تختی,51.43132172,35.73090931,
3770,پایانه شهید بهشتی,51.42738209,35.72891079,
1463,میدان درکه,51.38385871,35.80597127,
1379,خانه معلم,51.38570359,35.80490021,
1385,شاه حسینی,51.38828073,35.8026845,
1387,بازار روز,51.39206755,35.79665116,
1391,شهید جلالوند,51.39509854,35.79581439,
1187,شهید شهریاری,51.39741358,35.79532379,
1227,کشاورزی,51.40648007,35.79696038,
1225,میدان الف,51.41131813,35.7974779,
1012,فرمانداری,51.41626982,35.80094558,
1139,باغ فردوس,51.42096485,35.80386311,
1137,شهید کاظمی,51.42287555,35.8058524,
1478,میدان تجریش,51.42814277,35.8067489,
1469,مترو تجریش,51.43294205,35.80507701,
1215,شهرداری,51.43682158,35.8051106,
1213,دزاشیب,51.44421407,35.80739733,
1211,شهید عمار میر انصاری,51.44957315,35.81081987,
1201,سه راه یاسر,51.45196816,35.81300911,
1197,جوزستان,51.45731046,35.81219709,
1375,مدرسه یادگار امام ره,51.45961518,35.81390974,
1144,میدان جماران مقصد,51.45941349,35.81566942,
1373,میدان جماران,51.45937055,35.81579167,
1377,مدرسه یادگار امام ره,51.45937932,35.81302205,
1199,جوزستان,51.4569127,35.81238494,
1203,سه راه یاسر,51.45149281,35.81298924,
1205,سعیدیه,51.44906661,35.81204079,
1207,باغ دوقلو,51.4435637,35.80931597,
1209,سه راه نیاوران,51.4379495,35.805427,
1471,مترو تجریش,51.4332153,35.80507505,
1477,میدان تجریش,51.42922926,35.80713164,
1135,شهید کاظمی,51.42346049,35.80624738,
1217,فرمانداری,51.41684239,35.80162584,
1221,مسجد,51.41532145,35.80016442,
1223,میدان الف,51.41033369,35.79744636,
1026,فروشگاه کشاورزی,51.40316471,35.79628401,
1395,شهید شهریاری,51.3970605,35.79557802,
1393,شهید جلالوند,51.39491656,35.79595883,
1389,بازار روز,51.39212439,35.7966916,
1383,شاه حسینی,51.38887921,35.80221672,
1381,خانه معلم,51.3859132,35.80486101,
1432,میدان درکه مقصد,51.38363363,35.80605787,
4179,پایانه علم و صنعت  دانشگاه امام حسین ع,51.50716829,35.73340127,
2472,دانشکده مترو,51.51594538,35.73290237,
2583,رشید,51.52128261,35.73603281,
2577,زرین,51.52499251,35.73557033,
2573,چهارراه اشراق,51.53126657,35.7347667,
2565,سید الشهدا ع,51.53631033,35.73410011,
2563,شاهد,51.54060462,35.73351452,
2557,پرورشگاه,51.54338566,35.73315425,
2555,فرهنگسرا,51.54660303,35.73046567,
2502,دماوند,51.5503794,35.72616668,
2361,شهاب دوم,51.57225922,35.72549455,
2480,خورشید,51.5750618,35.7271212,
2645,شیدائی,51.57753766,35.72858289,
1218,نیلی,51.5829567,35.73179617,
2333,بلوار افق,51.58491542,35.7329592,
2438,پیام نور,51.5876259,35.73456897,
2357,فجر,51.59093514,35.73456673,
2408,خرم,51.59396963,35.73345359,
2406,فرهنگ,51.59631505,35.73594764,
2505,تربیت معلم شهید چمران,51.59947188,35.73843504,
2509,مسجد الزهرا,51.59573758,35.74013651,
2513,بهشت,51.59077313,35.74153957,
2517,فروشگاه کوثر,51.58611458,35.74217947,
2519,دانشکده شهید عباسپور,51.57898047,35.74422586,
2329,دانشگاه ازاد,51.57498326,35.74538766,
2523,احسان,51.57248935,35.74611834,
2679,شهرک شهید بهشتی,51.57412234,35.75081247,
2675,دانشگاه آزاد,51.57600499,35.74909626,
2649,شهید بابائی,51.57900027,35.75114762,
2478,ولایت,51.57799324,35.75653506,
2512,مخابرات,51.58226377,35.76034598,
2490,شهرک بهمن,51.58443536,35.76233516,
2782,شهید شیردم,51.58161962,35.76431239,
2798,دانشگاه امام حسین ع,51.57935366,35.76138165,
2508,دانشگاه امام حسین ع,51.57968343,35.76137886,
2784,شهید شیردم,51.58158527,35.76422217,
2518,شهرک بهمن,51.58412272,35.76209214,
2522,مخابرات,51.58245181,35.76060717,
2494,شهید طاهری,51.58014933,35.75856561,
2528,شهرک ولایت,51.57785669,35.75652489,
2647,شهید بابائی,51.57862107,35.75202112,
2673,دانشگاه آزاد,51.57587914,35.74931078,
2677,شهرک شهید بهشتی,51.5742802,35.75078246,
2525,احسان,51.5722321,35.74606349,
2793,درب جنوبی دانشگاه,51.57430547,35.74546018,
2521,دانشکده شهید عباسپور,51.57826733,35.74430834,
2515,کوثر,51.586225,35.74202747,
2511,مهر,51.59163943,35.74131705,
2612,مسجد الزهرا,51.59456441,35.74051957,
2507,مسجد الزهرا,51.59568951,35.74002338,
2482,تربیت معلم شهید چمران,51.59981748,35.73812499,
2404,فرهنگ,51.59647725,35.73673987,
2410,خرم,51.59490748,35.73474341,
2657,بانک تجارت,51.59234078,35.73327527,
2659,خانه گستر,51.59166046,35.73333451,
2481,خلیج فارس,51.58965602,35.73024736,
2569,پارک ساحل,51.58662966,35.72978407,
2412,بلوار افق,51.58492304,35.73139917,
2639,نیلی,51.58265677,35.73176747,
2643,شیدائی,51.57797677,35.72899134,
2516,خورشید,51.57467286,35.72707292,
2359,شهاب دوم,51.57268381,35.72588578,
2551,جشنواره,51.55020013,35.72668121,
2553,فرهنگسرا,51.54806114,35.72908976,
2559,پرورشگاه,51.54478211,35.73270282,
2561,شاهد,51.54115583,35.7335533,
2567,سید الشهدا ع,51.53582448,35.7342517,
2571,چهارراه اشراق,51.53190063,35.73476244,
2579,زرین,51.52454876,35.73573298,
2581,رشید,51.52242466,35.7360081,
4107,پارک یاسمن,51.51188131,35.7280524,
4103,خاور,51.50546482,35.7288968,
4027,گلبرگ,51.50315904,35.72988412,
4022,شهید نیکچه فراهانی,51.50358762,35.73187002,
4048,پایانه علم و صنعت جنوبی,51.50491832,35.73381192,
2619,میدان رسالت میدان ونک,51.48794629,35.7375463,
2337,کرمان,51.47695666,35.73875465,
2341,شانزده متری,51.47282858,35.73955702,
2345,مجیدیه,51.46486789,35.74058306,
2347,کاج,51.45625129,35.74129251,
2349,سیدخندان,51.45316978,35.74157942,
2006,بهشت مادران,51.43916005,35.74275096,
2071,مصلی امام خمینی رضوان الله تعالی علیه,51.42720045,35.74060298,
3305,هنرستان,51.41564562,35.746154,
3301,پل,51.41523179,35.7503937,
2035,جهان کودک,51.41454416,35.75637993,
2061,ونک,51.41207832,35.75768332,
2258,ونک,51.41066879,35.75747791,
2059,چهارراه جهان کودک,51.4154538,35.7578844,
2060,مترو شهید حقانی,51.42764905,35.75859772,
2022,کتابخانه ملی,51.43433154,35.75595169,
3871,پارک آزادگان,51.4383932,35.74257851,
2351,سیدخندان,51.45326843,35.74140229,
2343,مجیدیه,51.46769147,35.74009994,
2339,شانزده متری,51.47313992,35.7393074,
2335,کرمان,51.47823674,35.73833234,
2040,میدان رسالت مقصد,51.48747619,35.73644764,
6143,میدان شوش میدان شهید قشقایی,51.43129439,35.65808844,
6243,"چهارراه بعثت
چهاراره بعثت",51.43423269,35.64515296,
6145,میهن,51.43490695,35.63936118,
6147,تهران,51.43545203,35.63459829,
6149,عوارضی,51.43607177,35.62914203,
7177,دولت آباد,51.43677218,35.62344822,
7183,ممتاز,51.43738992,35.61865464,
7185,ارکیده,51.43766036,35.61668127,
7189,منصورآباد,51.43806998,35.61366045,
7193,پل سیمان,51.43850596,35.61010747,
7197,بی بی زبیده,51.43816417,35.60398315,
7199,بیمه حسین آباد,51.43858087,35.60133624,
7559,میخک,51.42879643,35.58259373,
7357,حرم مطهر,51.43334578,35.58172714,
7353,پمپ گاز,51.43798149,35.58136525,
7757,میدان شهید قشقایی,51.44011714,35.58487321,
7134,میدان شهید قشقایی میدان شوش,51.43987798,35.58453473,
7351,پمپ گاز,51.43772136,35.5811738,
7355,حرم مطهر,51.43360084,35.58171701,
7361,میخک,51.42862351,35.58267271,
7253,بسیج,51.44001205,35.60673555,
7195,پل سیمان,51.43859641,35.61056047,
7191,منصورآباد,51.43818271,35.61381513,
7272,جانبازان,51.43799938,35.61523797,
7187,ارکیده,51.43777633,35.61699106,
7181,ممتاز,51.43755434,35.61873369,
7179,دولت آباد,51.43680361,35.62458631,
6257,عوارضی,51.43627914,35.62872194,
6259,تهران,51.43594762,35.63159558,
6265,میهن,51.43515563,35.6384641,
6271,فرزانه,51.43458708,35.64289615,
3669,میدان ولیعصر عج,51.40392461,35.71058936,
3386,بیمارستان,51.40051447,35.70766156,
3623,حجاب,51.39634921,35.71098775,
3595,فروشگاه سپه,51.39105207,35.71485795,
3461,شهروروستا,51.38951591,35.71519992,
3457,بیمارستان قلب,51.3892114,35.71887481,
3453,بیمارستان شریعتی,51.38883978,35.72183191,
3331,پل نصر,51.38500228,35.72376066,
1558,سه راه,51.37934095,35.72769549,
1556,کانال,51.37867397,35.73104525,
1552,داروخانه,51.3776085,35.73410918,
1550,مسجد,51.37695923,35.73598325,
1546,خیابان سی و دو,51.37627751,35.73795001,
1542,خیابان سی و هفت,51.37567869,35.73968811,
1544,کوی نصر میدان ولیعصر عج,51.37587169,35.73870028,
1602,کیان,51.37660512,35.73659574,
1554,کانال,51.37833738,35.73159321,
1560,سه راه,51.37929336,35.72710883,
1577,شهید فروزانفر,51.37641215,35.72675873,
1579,آتش نشانی,51.37311942,35.72738624,
1581,حسینیه,51.37242302,35.72736937,
1632,شهید چمران,51.37949182,35.72559735,
1523,همیار شهرداری,51.37771613,35.71448322,
3329,دانشکده مدیریت,51.38456789,35.72337106,
3398,بیمارستان شریعتی,51.38801808,35.72163899,
3455,مسجد,51.38929972,35.7180365,
3459,شهید فاطمی,51.38941253,35.71535645,
3593,فروشگاه سپه,51.39137408,35.71486544,
3597,سازمان آب,51.39557761,35.71639075,
3603,کاج,51.39941336,35.71771043,
3605,میدان فاطمی,51.40382508,35.71928309,
3346,فلسطین,51.4044896,35.71214558,
3673,میدان ولیعصر عج,51.40308326,35.71033735,
1481,پایانه تجریش میدان ازگل,51.42895762,35.80670407,
1443,باغ نظر,51.44761483,35.8071067,
1439,شهید لواسانی,51.45170493,35.80636036,
1437,شهروند فرمانیه,51.45614091,35.80474623,
1251,کامرانیه,51.46250337,35.80111252,
1247,شهید دیباجی,51.4684652,35.79988738,
1243,باشگاه فرمانیه,51.4718138,35.79930933,
1022,نارنجستان هفتم,51.4794251,35.79948008,
1237,مسجدامام جعفرصادق ع,51.48363175,35.80048638,
1039,اراج,51.48922591,35.80133878,
1029,دانشگاه پیام نور,51.50197243,35.79863995,
1465,مینی سیتی,51.50748116,35.79744631,
1024,شهید بابایی,51.50605448,35.79276467,
1451,تالار سرباز,51.50396208,35.79054873,
1148,میدان ازگل,51.50070962,35.79552981,
1447,میدان ازگل میدان تجریش,51.50075603,35.79558866,
1449,تالار سرباز,51.50413765,35.79037203,
1101,ستاد,51.50503908,35.79018813,
1030,شهید بابایی,51.50659231,35.79362541,
1015,دانشگاه اهل بیت ع,51.51930298,35.79532902,
1017,سازمان جنگلها,51.51517042,35.79623022,
1100,شهید محلاتی,51.5070311,35.79801698,
1204,پیام نور,51.50141968,35.7991731,
1037,ازگل,51.49594471,35.80043299,
1235,سه راه اراج,51.48616744,35.8017695,
1239,مسجدامام جعفرصادق ع,51.48327721,35.80066634,
1431,اقدسیه,51.47596944,35.80501803,
1433,سه راه اقدسیه,51.47306487,35.80576084,
1018,دبیرستان شاهد,51.47312216,35.80333143,
1020,دانش,51.47428688,35.80023669,
1241,سه راه پاسداران,51.47353683,35.79909836,
1245,شهید دیباجی,51.46730021,35.80029533,
1249,کامرانیه,51.46206719,35.80133886,
1435,شهروند فرمانیه,51.45663784,35.80453483,
1441,شهید لواسانی,51.45152461,35.80652026,
1445,باغ نظر,51.44728939,35.80723297,
1113,میدان تجریش,51.42846978,35.80720123,
1479,پایانه تجریش شهرک قائم عج,51.42903764,35.80668912,
1195,منظریه,51.4620175,35.81190157,
1189,قنات,51.46832849,35.81109812,
1429,نیاوران,51.47384914,35.81298448,
1423,کاشانک,51.47969544,35.81482842,
1419,جنگلبانی,51.48195657,35.81682337,
1415,موزه حیات وحش ایران,51.48622665,35.81652503,
1413,ورزشگاه شهدای داراآباد,51.48915117,35.81675178,
1403,شهید اسکندری,51.49208778,35.819605,
1068,دارآباد,51.49425385,35.81789795,
1066,سرای محله دارآباد,51.49720023,35.81358121,
1064,شهید مژدی,51.49773357,35.80789583,
1124,گلزار,51.49609662,35.80360808,
1311,ابوذر پنج,51.51943766,35.79712438,
1307,مجتمع ابریشم,51.52248421,35.79991146,
1305,هنرستان,51.52458802,35.80363398,
1299,مسجد قائم آل محمدعج,51.52522525,35.80618457,
1295,گلستان,51.52504825,35.80846684,
1291,پروژه صدونود,51.52775179,35.81028949,
1208,مجتمع مسکونی صدونود,51.52828947,35.81129029,
1287,صدف,51.52918955,35.81143591,
1158,شهرک قائم,51.530297,35.81311174,
1285,آفتاب گردان پایانه تجریش,51.53036841,35.81320498,
1289,صدف,51.52903143,35.81149807,
1028,مجتمع مسکونی صد و نود,51.52856301,35.81112044,
1293,پروژه صدونود,51.52758202,35.81038386,
1297,گلستان,51.52491705,35.80855203,
1301,مسجد قائم آل محمدعج,51.52507067,35.80614656,
1303,هنرستان,51.52472825,35.80352053,
1309,مجتمع ابریشم,51.52300664,35.80041482,
1210,مجتمع ولایت,51.52801894,35.79843179,
1269,برج های مروارید,51.52735312,35.7963235,
1009,کوثر,51.52185598,35.79476929,
1038,ازگل,51.49602135,35.80058197,
1126,شهید احمد لو,51.49634983,35.80376576,
1060,شهید مژدی,51.49797839,35.80809441,
1062,سرای محله دارآباد,51.49714942,35.81318594,
1401,دارآباد,51.4943581,35.81777761,
1405,شهید اسکندری,51.49213116,35.8196985,
1409,پورابتهاج,51.49040726,35.81752279,
1411,ورزشگاه شهدای داراآباد,51.48908816,35.81680433,
1417,موزه حیات وحش ایران,51.4855543,35.81661604,
1421,جنگلبانی,51.48206099,35.81691051,
1425,کاشانک,51.47910158,35.81442309,
1427,نیاوران,51.47108744,35.81322961,
1191,قنات,51.4683324,35.81120289,
1193,منظریه,51.46315193,35.8118733,
8422,مترو شهر زیبا,51.29454302,35.74456614,
2915,پارک کودک,51.29280424,35.74477245,
2911,منبع آب شمالی,51.29037048,35.74610712,
2892,شهر زیبا یک,51.28658879,35.74720635,
3257,زورخانه,51.28405922,35.74891073,
3247,شهید مطهری شرقی,51.2810617,35.75173983,
8420,دانشگاه علوم امتظامی,51.24796189,35.76089393,
8418,شهرک ثامن الائمه,51.24378867,35.76013354,
8111,نمونه سپاه,51.23012292,35.75768813,
8416,میلاد,51.22775224,35.75224703,
8375,ساحل,51.22078886,35.75390352,
8186,شهید جوزانی,51.21518774,35.75366513,
8119,عرفان,51.20531179,35.7536584,
8110,طبیعت,51.19887455,35.7529803,
8413,ایرانمال شمالی,51.19613579,35.75253838,
8215,پامچال,51.19228696,35.74822019,
8112,آرتام,51.15667459,35.75273234,
8254,شهرک شهید خرازی,51.15744567,35.75544127,
8326,شهید لطفی نیاسر,51.15995953,35.75753355,
8324,شهید متوسلیان,51.16398102,35.75750499,
8409,مهسان,51.16751528,35.76414754,
8320,شهید بابایی,51.16039669,35.7550612,
8322,شهید شوشتری,51.16376511,35.75504469,
8410,شهید حسینی محراب,51.1645092,35.75328848,
8411,شهیدای جزیره بوارین,51.16138399,35.75233488,
8412,پرورش,51.15948424,35.74894947,
8222,دانش,51.15568617,35.74630691,
8333,پایانه مترو وردآورد مترو شهر زیبا,51.15247439,35.74446418,
7286,دانش,51.15310924,35.7466659,
8243,ایلیا,51.15540431,35.74833078,
8415,راستین,51.15899731,35.74945855,
8208,ارکیده,51.19080779,35.7479869,
8414,ایرانمال جنوبی,51.19539199,35.7523482,
8170,طبیعت,51.19892875,35.75287407,
8172,عرفان,51.20531338,35.75353277,
8188,شهید جوزانی,51.21331465,35.75324683,
8379,ساحل,51.22085179,35.75372692,
8204,موج,51.22792385,35.75235552,
8408,امید دژبان جنوبی,51.23123471,35.75765318,
8417,شهدای مرزبانی,51.24407638,35.76000079,
8419,آزادگان,51.24855975,35.76028142,
3249,شهید مطهری غربی,51.28083632,35.75181187,
3255,شهید زینعلی,51.28357003,35.74920583,
3259,کانون شرقی,51.28808476,35.74966609,
3022,الغدیر جنوبی,51.29102589,35.7487054,
8421,مترو شهر زیبا,51.29381651,35.7455342,
8352,پایانه مترو استادیوم آزادی,51.28383707,35.71722174,
8151,ورزشگاه,51.26409377,35.72362242,
8147,خانه کشتی,51.26137975,35.72826226,
8342,آفتاب,51.25909484,35.7322527,
8395,ساحل,51.26147297,35.735586,
8137,یگان ویژه,51.27021469,35.73532012,
8129,جوانمردان,51.26416765,35.74381443,
8127,مسجد المهدی,51.26436319,35.74751604,
8123,چهارراه زیبادشت,51.26504019,35.75140566,
8166,میدان دهکده,51.26535403,35.75893086,
8144,مسجد امام رضا ع,51.26438539,35.75345194,
8146,درمانگاه ارم,51.26038327,35.75479205,
8148,لادن یکم,51.25898732,35.75654706,
8150,آزادگان,51.25450085,35.75740059,
8134,گلستان,51.25114636,35.75617537,
8136,گلبرگ,51.24861727,35.75644752,
8289,بنفشه نهم,51.24544672,35.7557647,
8291,شهرداری,51.24228595,35.75545172,
8191,بنفشه دوازده,51.24001506,35.75726656,
8387,علوم انتظامی,51.24734172,35.76147487,
8106,اسکان سبز,51.24083049,35.76187797,
8384,امید دژبان,51.23405366,35.76090283,
8252,کوهستان,51.2330732,35.76148375,
8218,نمونه سپاه,51.22906338,35.76091785,
8275,بوستان نهم,51.20545003,35.75961652,
8279,بوستان سوم,51.20119467,35.75945954,
8271,شهید مظفر,51.19995221,35.76107431,
8385,پایانه شهید باقری,51.20108383,35.76341042,
8255,پایانه شهید باقری,51.20173462,35.76352204,
8269,شهید مظفر,51.19974635,35.76086389,
8277,بوستان,51.20047571,35.75935057,
8273,مدرسه,51.20498316,35.75957448,
8259,بوستان نهم,51.20924943,35.76205151,
8389,پویش,51.23353338,35.76020877,
8382,پردیس,51.22906297,35.76079698,
8258,پیروز,51.23210147,35.76127215,
8189,سروستان یازدهم,51.23992296,35.7565683,
8293,شهرداری,51.24303055,35.75487761,
8346,میدان اتریش,51.2455963,35.75511074,
8132,یاس نهم,51.24993971,35.75551441,
8138,گلبانک,51.25485686,35.75521811,
8140,شهروند,51.25854234,35.75339791,
8142,مرصاد,51.26447089,35.75328377,
8121,زیبادشت بالا,51.26492516,35.75171772,
8125,مسجد المهدی,51.26419891,35.74767602,
8131,خاتم,51.26397896,35.74399307,
8354,تخلیه پایانه مترو استادیوم آزادی,51.28460104,35.71714533,
4125,چهارراه تهرانپارس,51.51903399,35.72339791,
4117,چهارراه تهرانپارس,51.52000405,35.72356047,
4630,پایانه کاوه  استاد معین,51.38715396,35.70060522,
4503,دامپزشکی,51.37825502,35.69396956,
4501,خوش,51.37401464,35.69365034,
4499,قصرالدشت,51.36997866,35.69333739,
4497,کارون,51.3659962,35.6930344,
4495,جیحون,51.36272061,35.69279285,
4493,بانک,51.35939895,35.69256084,
4491,رودخانه,51.35651536,35.69231306,
4205,مدرسه,51.3521956,35.69199806,
4393,بیست و یک متری جی,51.34830153,35.69170068,
4299,طوس,51.34622149,35.69425443,
4218,میدان استاد معین,51.34680582,35.69667112,
4387,استاد معین  پایانه کاره,51.34659764,35.69659157,
4301,طوس,51.34606948,35.69419459,
4391,شهر و روستا,51.34584218,35.6905471,
4544,فرهنگیان,51.34697819,35.68881138,
4395,بیست و یک متری جی,51.3496851,35.68889196,
4397,هاشمی,51.35312505,35.6890254,
4509,مدرسه,51.35696337,35.68916307,
4511,دوازده متری,51.36245635,35.68941046,
4513,کارون,51.36787248,35.6898534,
4515,خوش,51.37245511,35.69025068,
4437,هاشمی,51.37612578,35.69077401,
4593,آذربایجان,51.37563024,35.69498146,
4505,جمهوری غربی,51.37650284,35.69664397,
3349,اوستا,51.38194621,35.70068542,
4636,پایانه کاوه,51.38635426,35.70041267,
2014,پایانه شهید حقانی بلوار ارتش,51.42808648,35.75804999,
2111,سه راه ضرابخانه,51.45270439,35.75564418,
2382,شهید کشوری,51.45408744,35.75839367,
2380,شهید فرخی یزدی,51.45837658,35.75911945,
2374,گیلان,51.46061441,35.7616749,
2372,گلریز,51.46501612,35.76087547,
2332,بانک تجارت,51.46881468,35.7617616,
2328,پروتز کوثر,51.47121692,35.76577025,
2324,گلستان پنجم,51.47218827,35.76740254,
2318,میدان هروی,51.47654468,35.76766484,
2350,شهید عارف,51.4819157,35.7691268,
2304,بوستان مبارک آباد,51.48326205,35.76931833,
2789,افتخاریان,51.48376432,35.77213899,
2787,سه راه لویزان,51.48578557,35.77550801,
2783,مسجد,51.48772092,35.77767845,
2779,چهار صد دستگاه,51.49142458,35.77848961,
2775,مهمانپذیر,51.49623891,35.78273248,
1105,پادگان المهدی عج,51.50374343,35.78740742,
1021,شهید محلاتی,51.51013802,35.79681483,
1013,ابوذر,51.52002231,35.79470401,
1011,کوثر,51.52178516,35.79430494,
1007,شهید شاهمرادی,51.52520631,35.7934161,
1003,انتهای ارتش,51.53160337,35.79207126,
1001,بلوار ارتش,51.53100289,35.79246489,
